"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","HOUSEHOLD","Waste from households","2000","2000","TONNE","Tonnes","3","Thousands",,,11242.406,,
"CAN","Canada","HOUSEHOLD","Waste from households","2002","2002","TONNE","Tonnes","3","Thousands",,,11236.435,,
"CAN","Canada","HOUSEHOLD","Waste from households","2004","2004","TONNE","Tonnes","3","Thousands",,,12325.386,,
"CAN","Canada","HOUSEHOLD","Waste from households","2006","2006","TONNE","Tonnes","3","Thousands",,,13471.06,,
"CAN","Canada","HOUSEHOLD","Waste from households","2008","2008","TONNE","Tonnes","3","Thousands",,,13661.379,,
"CAN","Canada","HOUSEHOLD","Waste from households","2010","2010","TONNE","Tonnes","3","Thousands",,,13963.825,,
"CAN","Canada","HOUSEHOLD","Waste from households","2012","2012","TONNE","Tonnes","3","Thousands",,,14355.191,,
"CAN","Canada","HOUSEHOLD","Waste from households","2014","2014","TONNE","Tonnes","3","Thousands",,,14648.268,,
"CAN","Canada","HOUSEHOLD","Waste from households","2016","2016","TONNE","Tonnes","3","Thousands",,,15003.442,,
"CAN","Canada","TREATMENT","Municipal waste treated","1996","1996","TONNE","Tonnes","3","Thousands",,,17095.345,,
"CAN","Canada","TREATMENT","Municipal waste treated","1998","1998","TONNE","Tonnes","3","Thousands",,,23827.1,,
"CAN","Canada","TREATMENT","Municipal waste treated","2000","2000","TONNE","Tonnes","3","Thousands",,,29307.41,"B","Break"
"CAN","Canada","TREATMENT","Municipal waste treated","2002","2002","TONNE","Tonnes","3","Thousands",,,30722.92,,
"CAN","Canada","TREATMENT","Municipal waste treated","2004","2004","TONNE","Tonnes","3","Thousands",,,32339.5,,
"CAN","Canada","TREATMENT","Municipal waste treated","2006","2006","TONNE","Tonnes","3","Thousands",,,34043.694,,
"CAN","Canada","TREATMENT","Municipal waste treated","2008","2008","TONNE","Tonnes","3","Thousands",,,34237.047,,
"CAN","Canada","TREATMENT","Municipal waste treated","2010","2010","TONNE","Tonnes","3","Thousands",,,33048.534,,
"CAN","Canada","TREATMENT","Municipal waste treated","2012","2012","TONNE","Tonnes","3","Thousands",,,33146.119,,
"CAN","Canada","TREATMENT","Municipal waste treated","2014","2014","TONNE","Tonnes","3","Thousands",,,33821.621,,
"CAN","Canada","TREATMENT","Municipal waste treated","2016","2016","TONNE","Tonnes","3","Thousands",,,34191.448,,
"CAN","Canada","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,3795.41,,
"CAN","Canada","RECOVERY","Amount designated for recovery operations","1998","1998","TONNE","Tonnes","3","Thousands",,,5729.18,,
"CAN","Canada","RECOVERY","Amount designated for recovery operations","2000","2000","TONNE","Tonnes","3","Thousands",,,6138.54,"B","Break"
"CAN","Canada","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,6641.55,,
"CAN","Canada","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,7112.74,,
"CAN","Canada","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,7626.683,,
"CAN","Canada","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,8310.57,,
"CAN","Canada","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,8096.119,,
"CAN","Canada","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,8464.645,,
"CAN","Canada","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,9054.97,,
"CAN","Canada","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,9250.701,,
"CAN","Canada","RECYCLING","Recycling","1996","1996","TONNE","Tonnes","3","Thousands",,,3218.65,,
"CAN","Canada","RECYCLING","Recycling","1998","1998","TONNE","Tonnes","3","Thousands",,,5051.06,,
"CAN","Canada","RECYCLING","Recycling","2000","2000","TONNE","Tonnes","3","Thousands",,,5158.75,"B","Break"
"CAN","Canada","RECYCLING","Recycling","2002","2002","TONNE","Tonnes","3","Thousands",,,5330.76,,
"CAN","Canada","RECYCLING","Recycling","2004","2004","TONNE","Tonnes","3","Thousands",,,5593.13,,
"CAN","Canada","RECYCLING","Recycling","2006","2006","TONNE","Tonnes","3","Thousands",,,5720.57,,
"CAN","Canada","RECYCLING","Recycling","2008","2008","TONNE","Tonnes","3","Thousands",,,5978.28,,
"CAN","Canada","RECYCLING","Recycling","2010","2010","TONNE","Tonnes","3","Thousands",,,5883.635,,
"CAN","Canada","RECYCLING","Recycling","2012","2012","TONNE","Tonnes","3","Thousands",,,6011.315,,
"CAN","Canada","RECYCLING","Recycling","2014","2014","TONNE","Tonnes","3","Thousands",,,6368.438,,
"CAN","Canada","RECYCLING","Recycling","2016","2016","TONNE","Tonnes","3","Thousands",,,6655.087,,
"CAN","Canada","COMPOST","Composting","1996","1996","TONNE","Tonnes","3","Thousands",,,576.77,,
"CAN","Canada","COMPOST","Composting","1998","1998","TONNE","Tonnes","3","Thousands",,,678.12,,
"CAN","Canada","COMPOST","Composting","2000","2000","TONNE","Tonnes","3","Thousands",,,979.79,,
"CAN","Canada","COMPOST","Composting","2002","2002","TONNE","Tonnes","3","Thousands",,,1310.79,,
"CAN","Canada","COMPOST","Composting","2004","2004","TONNE","Tonnes","3","Thousands",,,1519.6,,
"CAN","Canada","COMPOST","Composting","2006","2006","TONNE","Tonnes","3","Thousands",,,1906.114,,
"CAN","Canada","COMPOST","Composting","2008","2008","TONNE","Tonnes","3","Thousands",,,2332.3,,
"CAN","Canada","COMPOST","Composting","2010","2010","TONNE","Tonnes","3","Thousands",,,2212.48,,
"CAN","Canada","COMPOST","Composting","2012","2012","TONNE","Tonnes","3","Thousands",,,2453.33,,
"CAN","Canada","COMPOST","Composting","2014","2014","TONNE","Tonnes","3","Thousands",,,2686.532,,
"CAN","Canada","COMPOST","Composting","2016","2016","TONNE","Tonnes","3","Thousands",,,2595.614,,
"CAN","Canada","DISPOSAL","Disposal operations","1996","1996","TONNE","Tonnes","3","Thousands",,,13299.93,,
"CAN","Canada","DISPOSAL","Disposal operations","1998","1998","TONNE","Tonnes","3","Thousands",,,18097.92,,
"CAN","Canada","DISPOSAL","Disposal operations","2000","2000","TONNE","Tonnes","3","Thousands",,,23168.87,"B","Break"
"CAN","Canada","DISPOSAL","Disposal operations","2002","2002","TONNE","Tonnes","3","Thousands",,,24081.37,,
"CAN","Canada","DISPOSAL","Disposal operations","2004","2004","TONNE","Tonnes","3","Thousands",,,25226.77,,
"CAN","Canada","DISPOSAL","Disposal operations","2006","2006","TONNE","Tonnes","3","Thousands",,,26417.011,,
"CAN","Canada","DISPOSAL","Disposal operations","2008","2008","TONNE","Tonnes","3","Thousands",,,25926.476,,
"CAN","Canada","DISPOSAL","Disposal operations","2010","2010","TONNE","Tonnes","3","Thousands",,,24952.415,,
"CAN","Canada","DISPOSAL","Disposal operations","2012","2012","TONNE","Tonnes","3","Thousands",,,24681.474,,
"CAN","Canada","DISPOSAL","Disposal operations","2014","2014","TONNE","Tonnes","3","Thousands",,,24766.651,,
"CAN","Canada","DISPOSAL","Disposal operations","2016","2016","TONNE","Tonnes","3","Thousands",,,24940.747,,
"CAN","Canada","LANDFILL","Landfill","1996","1996","TONNE","Tonnes","3","Thousands",,,12634.93,"E","Estimated value"
"CAN","Canada","LANDFILL","Landfill","1998","1998","TONNE","Tonnes","3","Thousands",,,17193.02,"E","Estimated value"
"CAN","Canada","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,22010.43,"B","Break"
"CAN","Canada","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,22877.3,"E","Estimated value"
"CAN","Canada","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,23965.43,"E","Estimated value"
"CAN","Canada","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,25096.16,"E","Estimated value"
"CAN","Canada","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,24630.152,"E","Estimated value"
"CAN","Canada","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,23704.794,"E","Estimated value"
"CAN","Canada","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,23447.4,,
"CAN","Canada","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,23528.318,,
"CAN","Canada","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,23693.71,,
"CAN","Canada","INCINERATION","Total Incineration","1996","1996","TONNE","Tonnes","3","Thousands",,,665,"E","Estimated value"
"CAN","Canada","INCINERATION","Total Incineration","1998","1998","TONNE","Tonnes","3","Thousands",,,904.9,"E","Estimated value"
"CAN","Canada","INCINERATION","Total Incineration","2000","2000","TONNE","Tonnes","3","Thousands",,,1158.44,"E; B","Estimated value; Break"
"CAN","Canada","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,1204.07,"E","Estimated value"
"CAN","Canada","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,1261.34,"E","Estimated value"
"CAN","Canada","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,1320.85,"E","Estimated value"
"CAN","Canada","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,1296.324,"E","Estimated value"
"CAN","Canada","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,1247.621,,
"CAN","Canada","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,1234.074,,
"CAN","Canada","INCINERATION","Total Incineration","2014","2014","TONNE","Tonnes","3","Thousands",,,1238.333,,
"CAN","Canada","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,1247.037,,
"CAN","Canada","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","1996","1996","PC","Percentage","0","Units",,,22.201,,
"CAN","Canada","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","1998","1998","PC","Percentage","0","Units",,,24.045,,
"CAN","Canada","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2000","2000","PC","Percentage","0","Units",,,20.945,"B","Break"
"CAN","Canada","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2002","2002","PC","Percentage","0","Units",,,21.618,,
"CAN","Canada","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2004","2004","PC","Percentage","0","Units",,,21.994,,
"CAN","Canada","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2006","2006","PC","Percentage","0","Units",,,22.403,,
"CAN","Canada","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2008","2008","PC","Percentage","0","Units",,,24.274,,
"CAN","Canada","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2010","2010","PC","Percentage","0","Units",,,24.498,,
"CAN","Canada","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2012","2012","PC","Percentage","0","Units",,,25.537,,
"CAN","Canada","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2014","2014","PC","Percentage","0","Units",,,26.773,,
"CAN","Canada","MAT_RECOV_SHARE","% Material recovery (Recycling + Composting)","2016","2016","PC","Percentage","0","Units",,,27.056,,
"CAN","Canada","RECYCLING_SHARE","% Recycling","1996","1996","PC","Percentage","0","Units",,,18.828,,
"CAN","Canada","RECYCLING_SHARE","% Recycling","1998","1998","PC","Percentage","0","Units",,,21.199,,
"CAN","Canada","RECYCLING_SHARE","% Recycling","2000","2000","PC","Percentage","0","Units",,,17.602,"B","Break"
"CAN","Canada","RECYCLING_SHARE","% Recycling","2002","2002","PC","Percentage","0","Units",,,17.351,,
"CAN","Canada","RECYCLING_SHARE","% Recycling","2004","2004","PC","Percentage","0","Units",,,17.295,,
"CAN","Canada","RECYCLING_SHARE","% Recycling","2006","2006","PC","Percentage","0","Units",,,16.804,,
"CAN","Canada","RECYCLING_SHARE","% Recycling","2008","2008","PC","Percentage","0","Units",,,17.461,,
"CAN","Canada","RECYCLING_SHARE","% Recycling","2010","2010","PC","Percentage","0","Units",,,17.803,,
"CAN","Canada","RECYCLING_SHARE","% Recycling","2012","2012","PC","Percentage","0","Units",,,18.136,,
"CAN","Canada","RECYCLING_SHARE","% Recycling","2014","2014","PC","Percentage","0","Units",,,18.829,,
"CAN","Canada","RECYCLING_SHARE","% Recycling","2016","2016","PC","Percentage","0","Units",,,19.464,,
"CAN","Canada","COMPST_SHARE","% Composting","1996","1996","PC","Percentage","0","Units",,,3.374,,
"CAN","Canada","COMPST_SHARE","% Composting","1998","1998","PC","Percentage","0","Units",,,2.846,,
"CAN","Canada","COMPST_SHARE","% Composting","2000","2000","PC","Percentage","0","Units",,,3.343,"B","Break"
"CAN","Canada","COMPST_SHARE","% Composting","2002","2002","PC","Percentage","0","Units",,,4.266,,
"CAN","Canada","COMPST_SHARE","% Composting","2004","2004","PC","Percentage","0","Units",,,4.699,,
"CAN","Canada","COMPST_SHARE","% Composting","2006","2006","PC","Percentage","0","Units",,,5.599,,
"CAN","Canada","COMPST_SHARE","% Composting","2008","2008","PC","Percentage","0","Units",,,6.812,,
"CAN","Canada","COMPST_SHARE","% Composting","2010","2010","PC","Percentage","0","Units",,,6.695,,
"CAN","Canada","COMPST_SHARE","% Composting","2012","2012","PC","Percentage","0","Units",,,7.402,,
"CAN","Canada","COMPST_SHARE","% Composting","2014","2014","PC","Percentage","0","Units",,,7.943,,
"CAN","Canada","COMPST_SHARE","% Composting","2016","2016","PC","Percentage","0","Units",,,7.591,,
"CAN","Canada","INC_SHARE","% Incineration","1996","1996","PC","Percentage","0","Units",,,3.89,"E","Estimated value"
"CAN","Canada","INC_SHARE","% Incineration","1998","1998","PC","Percentage","0","Units",,,3.798,"E","Estimated value"
"CAN","Canada","INC_SHARE","% Incineration","2000","2000","PC","Percentage","0","Units",,,3.953,"E; B","Estimated value; Break"
"CAN","Canada","INC_SHARE","% Incineration","2002","2002","PC","Percentage","0","Units",,,3.919,"E","Estimated value"
"CAN","Canada","INC_SHARE","% Incineration","2004","2004","PC","Percentage","0","Units",,,3.9,"E","Estimated value"
"CAN","Canada","INC_SHARE","% Incineration","2006","2006","PC","Percentage","0","Units",,,3.88,"E","Estimated value"
"CAN","Canada","INC_SHARE","% Incineration","2008","2008","PC","Percentage","0","Units",,,3.786,"E","Estimated value"
"CAN","Canada","INC_SHARE","% Incineration","2010","2010","PC","Percentage","0","Units",,,3.775,,
"CAN","Canada","INC_SHARE","% Incineration","2012","2012","PC","Percentage","0","Units",,,3.723,,
"CAN","Canada","INC_SHARE","% Incineration","2014","2014","PC","Percentage","0","Units",,,3.661,,
"CAN","Canada","INC_SHARE","% Incineration","2016","2016","PC","Percentage","0","Units",,,3.647,,
"CAN","Canada","LANDF_SHARE","% Landfill","1996","1996","PC","Percentage","0","Units",,,73.909,"E","Estimated value"
"CAN","Canada","LANDF_SHARE","% Landfill","1998","1998","PC","Percentage","0","Units",,,72.157,"E","Estimated value"
"CAN","Canada","LANDF_SHARE","% Landfill","2000","2000","PC","Percentage","0","Units",,,75.102,"B","Break"
"CAN","Canada","LANDF_SHARE","% Landfill","2002","2002","PC","Percentage","0","Units",,,74.463,"E","Estimated value"
"CAN","Canada","LANDF_SHARE","% Landfill","2004","2004","PC","Percentage","0","Units",,,74.106,"E","Estimated value"
"CAN","Canada","LANDF_SHARE","% Landfill","2006","2006","PC","Percentage","0","Units",,,73.717,"E","Estimated value"
"CAN","Canada","LANDF_SHARE","% Landfill","2008","2008","PC","Percentage","0","Units",,,71.94,"E","Estimated value"
"CAN","Canada","LANDF_SHARE","% Landfill","2010","2010","PC","Percentage","0","Units",,,71.727,"E","Estimated value"
"CAN","Canada","LANDF_SHARE","% Landfill","2012","2012","PC","Percentage","0","Units",,,70.74,,
"CAN","Canada","LANDF_SHARE","% Landfill","2014","2014","PC","Percentage","0","Units",,,69.566,,
"CAN","Canada","LANDF_SHARE","% Landfill","2016","2016","PC","Percentage","0","Units",,,69.297,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","1994","1994","TONNE","Tonnes","3","Thousands",,,2489.8,"E","Estimated value"
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","1995","1995","TONNE","Tonnes","3","Thousands",,,3120,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","1996","1996","TONNE","Tonnes","3","Thousands",,,3200,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","1997","1997","TONNE","Tonnes","3","Thousands",,,3280,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","1998","1998","TONNE","Tonnes","3","Thousands",,,3017,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","1999","1999","TONNE","Tonnes","3","Thousands",,,3365,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2000","2000","TONNE","Tonnes","3","Thousands",,,3434,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2001","2001","TONNE","Tonnes","3","Thousands",,,2798,"B","Break"
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2002","2002","TONNE","Tonnes","3","Thousands",,,2845,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2003","2003","TONNE","Tonnes","3","Thousands",,,2857,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2004","2004","TONNE","Tonnes","3","Thousands",,,2841,"B","Break"
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2005","2005","TONNE","Tonnes","3","Thousands",,,2954,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2006","2006","TONNE","Tonnes","3","Thousands",,,3039,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2007","2007","TONNE","Tonnes","3","Thousands",,,3025,,
